ID_LAT_LON_YEAR_WEEK,emission
ID_-1.360_30.340_2022_25,161.70737
ID_-1.360_30.340_2022_26,161.5861321
ID_-1.360_30.340_2022_27,161.5277583
ID_-1.360_30.340_2022_28,161.6317025
ID_-1.360_30.340_2022_29,161.3363376
ID_-1.360_30.340_2022_30,161.6366161
ID_-1.360_30.340_2022_31,161.5880702
ID_-1.360_30.340_2022_32,161.8231232
ID_-1.360_30.340_2022_33,161.349166
ID_-1.360_30.340_2022_34,161.4821879
ID_-1.360_30.340_2022_35,161.5405867
ID_-1.360_30.340_2022_36,161.399625
ID_-1.360_30.340_2022_37,161.2452218
ID_-1.360_30.340_2022_38,161.5405867
ID_-1.360_30.340_2022_39,161.349166
ID_-1.360_30.340_2022_40,161.8231232
ID_-1.360_30.340_2022_41,161.3969016
ID_-1.360_30.340_2022_42,161.349166
ID_-1.360_30.340_2022_43,161.2917796
ID_-1.360_30.340_2022_44,161.7243684
ID_-1.360_30.340_2022_45,161.5871445
ID_-1.360_30.340_2022_46,161.5353952
ID_-1.360_30.340_2022_47,161.5871445
ID_-1.360_30.340_2022_48,161.349166
ID_-1.364_29.036_2022_00,161.5402689
ID_-1.364_29.036_2022_01,161.5871445
ID_-1.364_29.036_2022_02,161.3834331
ID_-1.364_29.036_2022_03,161.5606041
ID_-1.364_29.036_2022_04,160.9157305
ID_-1.364_29.036_2022_05,161.0567766
ID_-1.364_29.036_2022_06,161.5405867
ID_-1.364_29.036_2022_07,161.0538011
ID_-1.364_29.036_2022_08,161.4993809
ID_-1.364_29.036_2022_09,161.399625
ID_-1.364_29.036_2022_10,161.5861321
ID_-1.364_29.036_2022_11,161.2956808
ID_-1.364_29.036_2022_12,161.5405867
ID_-1.364_29.036_2022_13,161.349166
ID_-1.364_29.036_2022_14,161.2956808
ID_-1.364_29.036_2022_15,161.3445046
ID_-1.364_29.036_2022_16,161.349166
ID_-1.364_29.036_2022_17,161.0538011
ID_-1.364_29.036_2022_18,161.0063176
ID_-1.364_29.036_2022_19,161.6376035
ID_-1.364_29.036_2022_20,161.5405867
ID_-1.364_29.036_2022_21,161.5405867
ID_-1.364_29.036_2022_22,161.4461828
ID_-1.364_29.036_2022_23,161.5188452
ID_-1.364_29.036_2022_24,161.584219
ID_-1.364_29.036_2022_25,161.5405867
ID_-1.364_29.036_2022_26,161.584219
ID_-1.364_29.036_2022_27,161.2956808
ID_-1.364_29.036_2022_28,161.6317025
ID_-1.364_29.036_2022_29,161.4451954
ID_-1.364_29.036_2022_30,161.2927052
ID_-1.364_29.036_2022_31,161.5277583
ID_-1.364_29.036_2022_32,161.5753059
ID_-1.364_29.036_2022_33,161.5405867
ID_-1.364_29.036_2022_34,161.5277583
ID_-1.364_29.036_2022_35,161.3438901
ID_-1.364_29.036_2022_36,161.1599105
ID_-1.364_29.036_2022_37,161.4180398
ID_-1.364_29.036_2022_38,161.6366161
ID_-1.364_29.036_2022_39,161.8231232
ID_-1.364_29.036_2022_40,161.5277583
ID_-1.364_29.036_2022_41,161.7714675
ID_-1.364_29.036_2022_42,161.5880702
ID_-1.364_29.036_2022_43,161.5405867
ID_-1.364_29.036_2022_44,161.2927052
ID_-1.364_29.036_2022_45,161.5405867
ID_-1.364_29.036_2022_46,161.4821879
ID_-1.364_29.036_2022_47,160.9891378
ID_-1.364_29.036_2022_48,161.5405867
ID_-1.366_29.434_2022_00,161.2205374
ID_-1.366_29.434_2022_01,161.6267606
ID_-1.366_29.434_2022_02,161.0538011
ID_-1.366_29.434_2022_03,161.2129933
ID_-1.366_29.434_2022_04,160.8089353
ID_-1.366_29.434_2022_05,161.5405867
ID_-1.366_29.434_2022_06,160.9358775
ID_-1.366_29.434_2022_07,161.5880702
ID_-1.366_29.434_2022_08,161.5405867
ID_-1.366_29.434_2022_09,161.5405867
ID_-1.366_29.434_2022_10,161.6317025
ID_-1.366_29.434_2022_11,161.2452218
ID_-1.366_29.434_2022_12,161.5405867
ID_-1.366_29.434_2022_13,161.349166
ID_-1.366_29.434_2022_14,161.5910457
ID_-1.366_29.434_2022_15,161.3464176
ID_-1.366_29.434_2022_16,161.349166
ID_-1.366_29.434_2022_17,161.349166
ID_-1.366_29.434_2022_18,160.8096211
ID_-1.366_29.434_2022_19,161.4448075
ID_-1.366_29.434_2022_20,161.399625
ID_-1.366_29.434_2022_21,161.0538011
ID_-1.366_29.434_2022_22,161.5861321
ID_-1.366_29.434_2022_23,161.5378383
ID_-1.366_29.434_2022_24,161.7243684
ID_-1.366_29.434_2022_25,161.5405867
ID_-1.366_29.434_2022_26,161.8231232
ID_-1.366_29.434_2022_27,161.5277583
ID_-1.366_29.434_2022_28,161.8231232
ID_-1.366_29.434_2022_29,161.6317025
ID_-1.366_29.434_2022_30,161.2452218
ID_-1.366_29.434_2022_31,161.5405867
ID_-1.366_29.434_2022_32,161.8231232
ID_-1.366_29.434_2022_33,161.349166
ID_-1.366_29.434_2022_34,161.5752417
ID_-1.366_29.434_2022_35,161.349166
ID_-1.366_29.434_2022_36,161.5405867
ID_-1.366_29.434_2022_37,161.370988
ID_-1.366_29.434_2022_38,161.5405867
ID_-1.366_29.434_2022_39,161.1042601
ID_-1.366_29.434_2022_40,161.399625
ID_-1.366_29.434_2022_41,161.6332526
ID_-1.366_29.434_2022_42,161.5880702
ID_-1.366_29.434_2022_43,161.2452218
ID_-1.366_29.434_2022_44,161.3605103
ID_-1.366_29.434_2022_45,161.5405867
ID_-1.366_29.434_2022_46,161.1119078
ID_-1.366_29.434_2022_47,161.3957238
ID_-1.366_29.434_2022_48,161.349166
ID_-1.368_30.932_2022_00,161.1739796
ID_-1.368_30.932_2022_01,161.1094515
ID_-1.368_30.932_2022_02,161.2956808
ID_-1.368_30.932_2022_03,160.721889
ID_-1.368_30.932_2022_04,161.104986
ID_-1.368_30.932_2022_05,161.1747816
ID_-1.368_30.932_2022_06,161.349166
ID_-1.368_30.932_2022_07,161.0010418
ID_-1.368_30.932_2022_08,161.2452218
ID_-1.368_30.932_2022_09,161.2452218
ID_-1.368_30.932_2022_10,161.399625
ID_-1.368_30.932_2022_11,161.0475996
ID_-1.368_30.932_2022_12,161.4214366
ID_-1.368_30.932_2022_13,161.5855249
ID_-1.368_30.932_2022_14,161.8702187
ID_-1.368_30.932_2022_15,161.0538011
ID_-1.368_30.932_2022_16,161.3957238
ID_-1.368_30.932_2022_17,161.3274102
ID_-1.368_30.932_2022_18,161.0738185
ID_-1.368_30.932_2022_19,161.4297824
ID_-1.368_30.932_2022_20,160.9317514
ID_-1.368_30.932_2022_21,161.5871445
ID_-1.368_30.932_2022_22,161.2064683
ID_-1.368_30.932_2022_23,161.0575025
ID_-1.368_30.932_2022_24,161.3762442
ID_-1.368_30.932_2022_25,161.5910457
ID_-1.368_30.932_2022_26,161.5871445
ID_-1.368_30.932_2022_27,161.7585596
ID_-1.368_30.932_2022_28,161.5386486
ID_-1.368_30.932_2022_29,161.3363376
ID_-1.368_30.932_2022_30,161.5880702
ID_-1.368_30.932_2022_31,161.2452218
ID_-1.368_30.932_2022_32,161.7775528
ID_-1.368_30.932_2022_33,161.349166
ID_-1.368_30.932_2022_34,161.2452218
ID_-1.368_30.932_2022_35,161.6385291
ID_-1.368_30.932_2022_36,161.349166
ID_-1.368_30.932_2022_37,161.2452218
ID_-1.368_30.932_2022_38,161.4849363
ID_-1.368_30.932_2022_39,161.5277583
ID_-1.368_30.932_2022_40,161.2452218
ID_-1.368_30.932_2022_41,161.5277583
ID_-1.368_30.932_2022_42,161.3957238
ID_-1.368_30.932_2022_43,161.5655526
ID_-1.368_30.932_2022_44,161.3482404
ID_-1.368_30.932_2022_45,161.3957238
ID_-1.368_30.932_2022_46,161.3400734
ID_-1.368_30.932_2022_47,161.1260717
ID_-1.368_30.932_2022_48,161.349166
ID_-1.371_29.629_2022_00,161.2205374
ID_-1.371_29.629_2022_01,161.349166
ID_-1.371_29.629_2022_02,161.0538011
ID_-1.371_29.629_2022_03,161.349166
ID_-1.371_29.629_2022_04,161.3438901
ID_-1.371_29.629_2022_05,161.1094515
ID_-1.371_29.629_2022_06,161.349166
ID_-1.371_29.629_2022_07,161.349166
ID_-1.371_29.629_2022_08,161.349166
ID_-1.371_29.629_2022_09,161.1042601
ID_-1.371_29.629_2022_10,161.104986
ID_-1.371_29.629_2022_11,161.2452218
ID_-1.371_29.629_2022_12,161.2280419
ID_-1.371_29.629_2022_13,161.104986
ID_-1.371_29.629_2022_14,161.5405867
ID_-1.371_29.629_2022_15,161.5910457
ID_-1.371_29.629_2022_16,161.104986
ID_-1.371_29.629_2022_17,161.349166
ID_-1.371_29.629_2022_18,161.0538011
ID_-1.371_29.629_2022_19,161.3016825
ID_-1.371_29.629_2022_20,161.349166
ID_-1.371_29.629_2022_21,161.349166
ID_-1.371_29.629_2022_22,161.3957238
ID_-1.371_29.629_2022_23,161.6376035
ID_-1.371_29.629_2022_24,161.2835783
ID_-1.371_29.629_2022_25,161.8250362
ID_-1.371_29.629_2022_26,161.5861321
ID_-1.371_29.629_2022_27,161.5188452
ID_-1.371_29.629_2022_28,161.584219
ID_-1.371_29.629_2022_29,161.5861321
ID_-1.371_29.629_2022_30,161.5405867
ID_-1.371_29.629_2022_31,161.5405867
ID_-1.371_29.629_2022_32,161.8231232
ID_-1.371_29.629_2022_33,161.104986
ID_-1.371_29.629_2022_34,161.2888541
ID_-1.371_29.629_2022_35,161.349166
ID_-1.371_29.629_2022_36,161.349166
ID_-1.371_29.629_2022_37,161.4849363
ID_-1.371_29.629_2022_38,161.399625
ID_-1.371_29.629_2022_39,161.3977119
ID_-1.371_29.629_2022_40,161.8231232
ID_-1.371_29.629_2022_41,161.6366161
ID_-1.371_29.629_2022_42,161.349166
ID_-1.371_29.629_2022_43,161.5386486
ID_-1.371_29.629_2022_44,161.5405867
ID_-1.371_29.629_2022_45,161.5405867
ID_-1.371_29.629_2022_46,161.2935156
ID_-1.371_29.629_2022_47,161.349166
ID_-1.371_29.629_2022_48,161.3957238
ID_-1.383_29.917_2022_00,161.1739796
ID_-1.383_29.917_2022_01,161.349166
ID_-1.383_29.917_2022_02,161.102347
ID_-1.383_29.917_2022_03,161.5405867
ID_-1.383_29.917_2022_04,161.5910457
ID_-1.383_29.917_2022_05,161.349166
ID_-1.383_29.917_2022_06,160.9891378
ID_-1.383_29.917_2022_07,161.0538011
ID_-1.383_29.917_2022_08,161.0485252
ID_-1.383_29.917_2022_09,161.0538011
ID_-1.383_29.917_2022_10,161.349166
ID_-1.383_29.917_2022_11,161.0538011
ID_-1.383_29.917_2022_12,161.5405867
ID_-1.383_29.917_2022_13,161.349166
ID_-1.383_29.917_2022_14,161.5405867
ID_-1.383_29.917_2022_15,161.2500088
ID_-1.383_29.917_2022_16,161.349166
ID_-1.383_29.917_2022_17,161.349166
ID_-1.383_29.917_2022_18,161.0538011
ID_-1.383_29.917_2022_19,161.399625
ID_-1.383_29.917_2022_20,161.349166
ID_-1.383_29.917_2022_21,161.2280419
ID_-1.383_29.917_2022_22,161.349166
ID_-1.383_29.917_2022_23,161.349166
ID_-1.383_29.917_2022_24,161.4395316
ID_-1.383_29.917_2022_25,161.5405867
ID_-1.383_29.917_2022_26,161.399625
ID_-1.383_29.917_2022_27,161.7585596
ID_-1.383_29.917_2022_28,161.6317025
ID_-1.383_29.917_2022_29,161.5159493
ID_-1.383_29.917_2022_30,161.3521415
ID_-1.383_29.917_2022_31,161.2280419
ID_-1.383_29.917_2022_32,161.8231232
ID_-1.383_29.917_2022_33,161.349166
ID_-1.383_29.917_2022_34,161.1498305
ID_-1.383_29.917_2022_35,161.349166
ID_-1.383_29.917_2022_36,161.5405867
ID_-1.383_29.917_2022_37,161.2927052
ID_-1.383_29.917_2022_38,161.3016825
ID_-1.383_29.917_2022_39,161.399625
ID_-1.383_29.917_2022_40,161.8231232
ID_-1.383_29.917_2022_41,161.6204242
ID_-1.383_29.917_2022_42,161.5405867
ID_-1.383_29.917_2022_43,161.5562761
ID_-1.383_29.917_2022_44,161.634628
ID_-1.383_29.917_2022_45,161.3957238
ID_-1.383_29.917_2022_46,161.2935156
ID_-1.383_29.917_2022_47,161.1294689
ID_-1.383_29.917_2022_48,161.3957238
ID_-1.384_28.916_2022_00,161.447603
ID_-1.384_28.916_2022_01,161.3957238
ID_-1.384_28.916_2022_02,161.4547163
ID_-1.384_28.916_2022_03,161.5606041
ID_-1.384_28.916_2022_04,161.3957238
ID_-1.384_28.916_2022_05,161.1042601
ID_-1.384_28.916_2022_06,161.5405867
ID_-1.384_28.916_2022_07,161.0538011
ID_-1.384_28.916_2022_08,161.349166
ID_-1.384_28.916_2022_09,161.2989342
ID_-1.384_28.916_2022_10,161.6317025
ID_-1.384_28.916_2022_11,161.2956808
ID_-1.384_28.916_2022_12,161.5405867
ID_-1.384_28.916_2022_13,161.349166
ID_-1.384_28.916_2022_14,161.4821879
ID_-1.384_28.916_2022_15,161.5880702
ID_-1.384_28.916_2022_16,161.1551425
ID_-1.384_28.916_2022_17,161.5353952
ID_-1.384_28.916_2022_18,161.2452218
ID_-1.384_28.916_2022_19,161.6376035
ID_-1.384_28.916_2022_20,161.3957238
ID_-1.384_28.916_2022_21,161.5871445
ID_-1.384_28.916_2022_22,161.4802413
ID_-1.384_28.916_2022_23,161.6115111
ID_-1.384_28.916_2022_24,161.676885
ID_-1.384_28.916_2022_25,161.5405867
ID_-1.384_28.916_2022_26,161.7775528
ID_-1.384_28.916_2022_27,161.0063176
ID_-1.384_28.916_2022_28,161.8231232
ID_-1.384_28.916_2022_29,161.399625
ID_-1.384_28.916_2022_30,161.0538011
ID_-1.384_28.916_2022_31,161.5405867
ID_-1.384_28.916_2022_32,161.584219
ID_-1.384_28.916_2022_33,161.349166
ID_-1.384_28.916_2022_34,161.444385
ID_-1.384_28.916_2022_35,161.349166
ID_-1.384_28.916_2022_36,161.1599105
ID_-1.384_28.916_2022_37,161.2452218
ID_-1.384_28.916_2022_38,161.6385291
ID_-1.384_28.916_2022_39,161.5910457
ID_-1.384_28.916_2022_40,161.0538011
ID_-1.384_28.916_2022_41,161.5910457
ID_-1.384_28.916_2022_42,161.5405867
ID_-1.384_28.916_2022_43,161.5405867
ID_-1.384_28.916_2022_44,161.2927052
ID_-1.384_28.916_2022_45,161.2280419
ID_-1.384_28.916_2022_46,161.4821879
ID_-1.384_28.916_2022_47,161.0575025
ID_-1.384_28.916_2022_48,161.5880702
ID_-1.398_29.702_2022_00,161.1739796
ID_-1.398_29.702_2022_01,161.349166
ID_-1.398_29.702_2022_02,161.0538011
ID_-1.398_29.702_2022_03,161.349166
ID_-1.398_29.702_2022_04,161.5880702
ID_-1.398_29.702_2022_05,161.5880702
ID_-1.398_29.702_2022_06,161.349166
ID_-1.398_29.702_2022_07,161.2280419
ID_-1.398_29.702_2022_08,161.349166
ID_-1.398_29.702_2022_09,161.102347
ID_-1.398_29.702_2022_10,161.6317025
ID_-1.398_29.702_2022_11,161.2452218
ID_-1.398_29.702_2022_12,161.5880702
ID_-1.398_29.702_2022_13,161.104986
ID_-1.398_29.702_2022_14,161.5405867
ID_-1.398_29.702_2022_15,161.5910457
ID_-1.398_29.702_2022_16,161.5880702
ID_-1.398_29.702_2022_17,161.349166
ID_-1.398_29.702_2022_18,161.0063176
ID_-1.398_29.702_2022_19,161.5880702
ID_-1.398_29.702_2022_20,161.3957238
ID_-1.398_29.702_2022_21,161.349166
ID_-1.398_29.702_2022_22,161.349166
ID_-1.398_29.702_2022_23,161.5910457
ID_-1.398_29.702_2022_24,161.8231232
ID_-1.398_29.702_2022_25,161.3521415
ID_-1.398_29.702_2022_26,161.5910457
ID_-1.398_29.702_2022_27,161.5188452
ID_-1.398_29.702_2022_28,161.7589751
ID_-1.398_29.702_2022_29,161.5861321
ID_-1.398_29.702_2022_30,161.5405867
ID_-1.398_29.702_2022_31,161.5405867
ID_-1.398_29.702_2022_32,161.8231232
ID_-1.398_29.702_2022_33,161.349166
ID_-1.398_29.702_2022_34,161.5188452
ID_-1.398_29.702_2022_35,161.349166
ID_-1.398_29.702_2022_36,161.349166
ID_-1.398_29.702_2022_37,161.4849363
ID_-1.398_29.702_2022_38,161.349166
ID_-1.398_29.702_2022_39,161.5910457
ID_-1.398_29.702_2022_40,161.8231232
ID_-1.398_29.702_2022_41,161.6204242
ID_-1.398_29.702_2022_42,161.349166
ID_-1.398_29.702_2022_43,161.584219
ID_-1.398_29.702_2022_44,161.634628
ID_-1.398_29.702_2022_45,161.5405867
ID_-1.398_29.702_2022_46,161.4849363
ID_-1.398_29.702_2022_47,161.3957238
ID_-1.398_29.702_2022_48,161.349166
ID_-1.399_29.601_2022_00,161.254596
ID_-1.399_29.601_2022_01,161.3957238
ID_-1.399_29.601_2022_02,161.1003589
ID_-1.399_29.601_2022_03,161.4889578
ID_-1.399_29.601_2022_04,161.3957238
ID_-1.399_29.601_2022_05,161.1003589
ID_-1.399_29.601_2022_06,161.3957238
ID_-1.399_29.601_2022_07,161.1003589
ID_-1.399_29.601_2022_08,161.5405867
ID_-1.399_29.601_2022_09,161.2452218
ID_-1.399_29.601_2022_10,161.349166
ID_-1.399_29.601_2022_11,161.2452218
ID_-1.399_29.601_2022_12,161.5871445
ID_-1.399_29.601_2022_13,161.3957238
ID_-1.399_29.601_2022_14,161.2917796
ID_-1.399_29.601_2022_15,161.3957238
ID_-1.399_29.601_2022_16,161.104986
ID_-1.399_29.601_2022_17,161.5405867
ID_-1.399_29.601_2022_18,161.0538011
ID_-1.399_29.601_2022_19,161.3483557
ID_-1.399_29.601_2022_20,161.0538011
ID_-1.399_29.601_2022_21,161.0538011
ID_-1.399_29.601_2022_22,161.349166
ID_-1.399_29.601_2022_23,161.1094515
ID_-1.399_29.601_2022_24,161.349166
ID_-1.399_29.601_2022_25,161.1094515
ID_-1.399_29.601_2022_26,161.1094515
ID_-1.399_29.601_2022_27,161.5188452
ID_-1.399_29.601_2022_28,161.5405867
ID_-1.399_29.601_2022_29,161.6317025
ID_-1.399_29.601_2022_30,161.0538011
ID_-1.399_29.601_2022_31,161.349166
ID_-1.399_29.601_2022_32,161.5405867
ID_-1.399_29.601_2022_33,161.349166
ID_-1.399_29.601_2022_34,160.8096211
ID_-1.399_29.601_2022_35,161.349166
ID_-1.399_29.601_2022_36,161.349166
ID_-1.399_29.601_2022_37,161.2452218
ID_-1.399_29.601_2022_38,161.5405867
ID_-1.399_29.601_2022_39,161.0538011
ID_-1.399_29.601_2022_40,161.5405867
ID_-1.399_29.601_2022_41,161.4671895
ID_-1.399_29.601_2022_42,161.5871445
ID_-1.399_29.601_2022_43,161.3929754
ID_-1.399_29.601_2022_44,161.0950831
ID_-1.399_29.601_2022_45,161.5405867
ID_-1.399_29.601_2022_46,161.1003589
ID_-1.399_29.601_2022_47,161.3957238
ID_-1.399_29.601_2022_48,161.5606041
ID_-1.400_30.000_2022_00,161.1739796
ID_-1.400_30.000_2022_01,161.349166
ID_-1.400_30.000_2022_02,161.1042601
ID_-1.400_30.000_2022_03,161.2280419
ID_-1.400_30.000_2022_04,161.4993809
ID_-1.400_30.000_2022_05,161.349166
ID_-1.400_30.000_2022_06,161.349166
ID_-1.400_30.000_2022_07,161.0538011
ID_-1.400_30.000_2022_08,161.0538011
ID_-1.400_30.000_2022_09,161.1042601
ID_-1.400_30.000_2022_10,161.349166
ID_-1.400_30.000_2022_11,161.2452218
ID_-1.400_30.000_2022_12,161.2280419
ID_-1.400_30.000_2022_13,161.349166
ID_-1.400_30.000_2022_14,161.5405867
ID_-1.400_30.000_2022_15,161.0538011
ID_-1.400_30.000_2022_16,161.3957238
ID_-1.400_30.000_2022_17,161.3957238
ID_-1.400_30.000_2022_18,161.1003589
ID_-1.400_30.000_2022_19,161.3957238
ID_-1.400_30.000_2022_20,161.1515438
ID_-1.400_30.000_2022_21,161.2745998
ID_-1.400_30.000_2022_22,161.4461828
ID_-1.400_30.000_2022_23,161.349166
ID_-1.400_30.000_2022_24,161.340039
ID_-1.400_30.000_2022_25,161.5405867
ID_-1.400_30.000_2022_26,161.399625
ID_-1.400_30.000_2022_27,161.7219023
ID_-1.400_30.000_2022_28,161.6317025
ID_-1.400_30.000_2022_29,161.3363376
ID_-1.400_30.000_2022_30,161.3412511
ID_-1.400_30.000_2022_31,161.349166
ID_-1.400_30.000_2022_32,161.8231232
ID_-1.400_30.000_2022_33,161.349166
ID_-1.400_30.000_2022_34,161.2907672
ID_-1.400_30.000_2022_35,161.349166
ID_-1.400_30.000_2022_36,161.5405867
ID_-1.400_30.000_2022_37,161.2452218
ID_-1.400_30.000_2022_38,161.2280419
ID_-1.400_30.000_2022_39,161.399625
ID_-1.400_30.000_2022_40,161.8231232
ID_-1.400_30.000_2022_41,161.6115111
ID_-1.400_30.000_2022_42,161.349166
ID_-1.400_30.000_2022_43,161.7219023
ID_-1.400_30.000_2022_44,161.7243684
ID_-1.400_30.000_2022_45,161.349166
ID_-1.400_30.000_2022_46,161.2935156
ID_-1.400_30.000_2022_47,161.349166
ID_-1.400_30.000_2022_48,161.3957238
ID_-1.408_31.292_2022_00,161.1739796
ID_-1.408_31.292_2022_01,161.1094515
ID_-1.408_31.292_2022_02,161.5405867
ID_-1.408_31.292_2022_03,162.1763422
ID_-1.408_31.292_2022_04,161.3016825
ID_-1.408_31.292_2022_05,161.104986
ID_-1.408_31.292_2022_06,161.3431642
ID_-1.408_31.292_2022_07,161.5861321
ID_-1.408_31.292_2022_08,161.0538011
ID_-1.408_31.292_2022_09,162.6119429
ID_-1.408_31.292_2022_10,161.5861321
ID_-1.408_31.292_2022_11,161.5405867
ID_-1.408_31.292_2022_12,161.349166
ID_-1.408_31.292_2022_13,161.6317025
ID_-1.408_31.292_2022_14,161.5386486
ID_-1.408_31.292_2022_15,161.3412511
ID_-1.408_31.292_2022_16,161.349166
ID_-1.408_31.292_2022_17,161.6317025
ID_-1.408_31.292_2022_18,161.2956808
ID_-1.408_31.292_2022_19,161.349166
ID_-1.408_31.292_2022_20,161.584219
ID_-1.408_31.292_2022_21,161.3438901
ID_-1.408_31.292_2022_22,161.391988
ID_-1.408_31.292_2022_23,161.3521415
ID_-1.408_31.292_2022_24,161.5188452
ID_-1.408_31.292_2022_25,161.7775528
ID_-1.408_31.292_2022_26,161.6317025
ID_-1.408_31.292_2022_27,161.5188452
ID_-1.408_31.292_2022_28,161.6227894
ID_-1.408_31.292_2022_29,161.3274245
ID_-1.408_31.292_2022_30,161.3977119
ID_-1.408_31.292_2022_31,161.2452218
ID_-1.408_31.292_2022_32,161.5861321
ID_-1.408_31.292_2022_33,161.2280419
ID_-1.408_31.292_2022_34,161.6317025
ID_-1.408_31.292_2022_35,161.0486498
ID_-1.408_31.292_2022_36,161.5405867
ID_-1.408_31.292_2022_37,161.0010418
ID_-1.408_31.292_2022_38,161.2935156
ID_-1.408_31.292_2022_39,161.6366161
ID_-1.408_31.292_2022_40,161.2956808
ID_-1.408_31.292_2022_41,162.4205222
ID_-1.408_31.292_2022_42,161.349166
ID_-1.408_31.292_2022_43,161.0485252
ID_-1.408_31.292_2022_44,161.3016825
ID_-1.408_31.292_2022_45,161.349166
ID_-1.408_31.292_2022_46,161.5405867
ID_-1.408_31.292_2022_47,161.1042601
ID_-1.408_31.292_2022_48,161.349166
ID_-1.410_31.390_2022_00,161.2244386
ID_-1.410_31.390_2022_01,161.399625
ID_-1.410_31.390_2022_02,161.399625
ID_-1.410_31.390_2022_03,161.399625
ID_-1.410_31.390_2022_04,161.399625
ID_-1.410_31.390_2022_05,161.399625
ID_-1.410_31.390_2022_06,161.399625
ID_-1.410_31.390_2022_07,161.399625
ID_-1.410_31.390_2022_08,161.399625
ID_-1.410_31.390_2022_09,161.399625
ID_-1.410_31.390_2022_10,161.399625
ID_-1.410_31.390_2022_11,161.399625
ID_-1.410_31.390_2022_12,161.399625
ID_-1.410_31.390_2022_13,161.399625
ID_-1.410_31.390_2022_14,161.399625
ID_-1.410_31.390_2022_15,161.399625
ID_-1.410_31.390_2022_16,161.399625
ID_-1.410_31.390_2022_17,161.399625
ID_-1.410_31.390_2022_18,161.399625
ID_-1.410_31.390_2022_19,161.399625
ID_-1.410_31.390_2022_20,161.399625
ID_-1.410_31.390_2022_21,161.399625
ID_-1.410_31.390_2022_22,161.399625
ID_-1.410_31.390_2022_23,161.399625
ID_-1.410_31.390_2022_24,161.399625
ID_-1.410_31.390_2022_25,161.399625
ID_-1.410_31.390_2022_26,161.399625
ID_-1.410_31.390_2022_27,161.399625
ID_-1.410_31.390_2022_28,161.399625
ID_-1.410_31.390_2022_29,161.399625
ID_-1.410_31.390_2022_30,161.399625
ID_-1.410_31.390_2022_31,161.399625
ID_-1.410_31.390_2022_32,161.399625
ID_-1.410_31.390_2022_33,161.399625
ID_-1.410_31.390_2022_34,161.399625
ID_-1.410_31.390_2022_35,161.399625
ID_-1.410_31.390_2022_36,161.399625
ID_-1.410_31.390_2022_37,161.399625
ID_-1.410_31.390_2022_38,161.399625
ID_-1.410_31.390_2022_39,161.399625
ID_-1.410_31.390_2022_40,161.399625
ID_-1.410_31.390_2022_41,161.399625
ID_-1.410_31.390_2022_42,161.399625
ID_-1.410_31.390_2022_43,161.399625
ID_-1.410_31.390_2022_44,161.399625
ID_-1.410_31.390_2022_45,161.399625
ID_-1.410_31.390_2022_46,161.399625
ID_-1.410_31.390_2022_47,161.399625
ID_-1.410_31.390_2022_48,161.399625
ID_-1.412_31.188_2022_00,161.1739796
ID_-1.412_31.188_2022_01,161.1094515
ID_-1.412_31.188_2022_02,161.2956808
ID_-1.412_31.188_2022_03,161.349166
ID_-1.412_31.188_2022_04,161.3438901
ID_-1.412_31.188_2022_05,161.349166
ID_-1.412_31.188_2022_06,161.5405867
ID_-1.412_31.188_2022_07,161.349166
ID_-1.412_31.188_2022_08,161.0485252
ID_-1.412_31.188_2022_09,161.3438901
ID_-1.412_31.188_2022_10,161.5861321
ID_-1.412_31.188_2022_11,161.1003589
ID_-1.412_31.188_2022_12,161.3957238
ID_-1.412_31.188_2022_13,161.3957238
ID_-1.412_31.188_2022_14,161.8702187
ID_-1.412_31.188_2022_15,161.0538011
ID_-1.412_31.188_2022_16,161.104986
ID_-1.412_31.188_2022_17,161.3957238
ID_-1.412_31.188_2022_18,161.0950831
ID_-1.412_31.188_2022_19,161.5459388
ID_-1.412_31.188_2022_20,161.2595512
ID_-1.412_31.188_2022_21,161.104986
ID_-1.412_31.188_2022_22,161.349166
ID_-1.412_31.188_2022_23,161.349166
ID_-1.412_31.188_2022_24,161.584219
ID_-1.412_31.188_2022_25,161.6366161
ID_-1.412_31.188_2022_26,161.3016825
ID_-1.412_31.188_2022_27,161.5188452
ID_-1.412_31.188_2022_28,161.5910457
ID_-1.412_31.188_2022_29,161.3274245
ID_-1.412_31.188_2022_30,161.584219
ID_-1.412_31.188_2022_31,161.0010418
ID_-1.412_31.188_2022_32,161.584219
ID_-1.412_31.188_2022_33,161.349166
ID_-1.412_31.188_2022_34,161.5277583
ID_-1.412_31.188_2022_35,161.349166
ID_-1.412_31.188_2022_36,161.0538011
ID_-1.412_31.188_2022_37,161.5405867
ID_-1.412_31.188_2022_38,161.5405867
ID_-1.412_31.188_2022_39,161.5910457
ID_-1.412_31.188_2022_40,161.3008722
ID_-1.412_31.188_2022_41,161.3016825
ID_-1.412_31.188_2022_42,161.104986
ID_-1.412_31.188_2022_43,161.3431642
ID_-1.412_31.188_2022_44,161.3016825
ID_-1.412_31.188_2022_45,161.390448
ID_-1.412_31.188_2022_46,161.4849363
ID_-1.412_31.188_2022_47,161.1003589
ID_-1.412_31.188_2022_48,161.5880702
ID_-1.413_30.287_2022_00,161.2666456
ID_-1.413_30.287_2022_01,161.3957238
ID_-1.413_30.287_2022_02,161.2888541
